laa_ID,laa_TimeStamp,laa_Area,fk_u_ID,laa_Controller,laa_ActivityType,fk_g_ID
8523295,2022-10-20 05:20,Support,993,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8523296,2022-10-20 05:20,Support,993,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8523297,2022-10-20 05:20,Support,993,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8523298,2022-10-20 05:21,Support,993,/Support/Tickets/AddComment,ButtonClicked,NULL
8523299,2022-10-20 05:22,Support,993,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8523300,2022-10-20 05:22,Support,993,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8523301,2022-10-20 05:22,Support,993,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8523302,2022-10-20 05:22,Support,993,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8523303,2022-10-20 05:22,Support,993,/Support/Tickets/AddComment,ButtonClicked,NULL
8523304,2022-10-20 05:41,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523305,2022-10-20 05:41,LoginPage,493,/POPI,MenuAccessed,NULL
8523306,2022-10-20 05:41,ASTIR,493,/ASTIR/,MenuAccessed,NULL
8523307,2022-10-20 05:41,ASTIR,493,/ASTIR/ImportData/,MenuAccessed,NULL
8523308,2022-10-20 05:41,ASTIR,493,/ASTIR/ImportData/GetImportInfo/,SelectClicked,40
8523309,2022-10-20 05:41,ASTIR,493,/ASTIR/ImportData/RefreshUploadAlert/,SelectClicked,40
8523310,2022-10-20 05:42,WorkLog,1080,/Login/ExtendSession,SessionTracking,NULL
8523311,2022-10-20 05:42,Support,993,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8523312,2022-10-20 05:42,Support,993,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8523313,2022-10-20 05:42,Support,993,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8523314,2022-10-20 05:42,Support,993,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8523315,2022-10-20 05:43,ASTIR,493,/ASTIR/,MenuAccessed,40
8523316,2022-10-20 05:43,ASTIR,493,/ASTIR/TagDataViewer/,MenuAccessed,40
8523317,2022-10-20 05:43,Support,993,/Support/Tickets/AddComment,ButtonClicked,NULL
8523318,2022-10-20 05:43,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,40
8523319,2022-10-20 05:43,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,40
8523320,2022-10-20 05:43,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,ButtonClicked,40
8523321,2022-10-20 05:43,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,40
8523322,2022-10-20 05:43,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,40
8523323,2022-10-20 05:44,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,40
8523324,2022-10-20 05:44,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,40
8523325,2022-10-20 05:53,WorkLog,493,/WorkLog/,MenuAccessed,40
8523326,2022-10-20 05:53,WorkLog,493,/WorkLog/GetTaskCategoryDetails,SelectClicked,40
8523327,2022-10-20 05:53,WorkLog,493,/WorkLog/GetContractDetails,CustomControls,40
8523328,2022-10-20 05:53,WorkLog,493,/WorkLog/GetTaskCategoryDetails,CustomControls,40
8523329,2022-10-20 05:53,WorkLog,493,/WorkLog/GetSiteDetails,CustomControls,40
8523330,2022-10-20 05:54,ASTIR,993,/ASTIR/,MenuAccessed,NULL
8523331,2022-10-20 05:54,ASTIR,993,/ASTIR/TagDataViewer/,MenuAccessed,NULL
8523332,2022-10-20 05:55,ASTIR,993,/ASTIR/TagDataViewer/SearchTags,SpanClicked,14
8523333,2022-10-20 05:55,WorkLog,493,/WorkLog/GetTaskCategoryDetails,SelectClicked,40
8523334,2022-10-20 05:55,WorkLog,493,/WorkLog/GetSiteDetails,SelectClicked,40
8523335,2022-10-20 05:55,WorkLog,493,/WorkLog/GetContractDetails,SelectClicked,40
8523336,2022-10-20 05:55,WorkLog,493,/WorkLog/CreateLogEntries,CustomControls,40
8523337,2022-10-20 05:55,WorkLog,493,/WorkLog/UpdateLogEntries,CustomControls,40
8523338,2022-10-20 05:55,WorkLog,493,/WorkLog/GetLogEntries,CustomControls,NULL
8523339,2022-10-20 05:55,WorkLog,493,/WorkLog/GetLogEntries,CustomControls,NULL
8523340,2022-10-20 05:55,WorkLog,493,/WorkLog/GetTaskCategoryDetails,CustomControls,40
8523341,2022-10-20 05:55,WorkLog,493,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8523342,2022-10-20 05:55,ASTIR,993,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,14
8523343,2022-10-20 05:55,WorkLog,493,/WorkLog/GetLogEntries,CustomControls,NULL
8523344,2022-10-20 05:55,WorkLog,493,/WorkLog/GetTaskCategoryDetails,CustomControls,40
8523345,2022-10-20 05:55,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523346,2022-10-20 05:55,LoginPage,493,/POPI,MenuAccessed,NULL
8523347,2022-10-20 05:55,Support,493,/Support/Tickets/,MenuAccessed,NULL
8523348,2022-10-20 05:56,LoginPage,493,/Login/Authenticate,LoginAttempt,NULL
8523349,2022-10-20 05:56,LoginPage,493,/POPI,MenuAccessed,NULL
8523350,2022-10-20 05:56,ASTIR,493,/ASTIR/,MenuAccessed,NULL
8523351,2022-10-20 05:56,ASTIR,493,/ASTIR/TagDataViewer/,MenuAccessed,NULL
8523352,2022-10-20 05:56,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,13
8523353,2022-10-20 05:56,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,13
8523354,2022-10-20 05:57,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523355,2022-10-20 05:57,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523356,2022-10-20 05:57,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523357,2022-10-20 05:57,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523358,2022-10-20 05:57,Support,493,/Support/Tickets/AddComment,ButtonClicked,13
8523359,2022-10-20 05:57,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523360,2022-10-20 05:57,Support,493,/Support/Tickets,MenuAccessed,13
8523361,2022-10-20 05:57,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,13
8523362,2022-10-20 05:57,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,13
8523363,2022-10-20 05:57,Support,493,/Support/Tickets,MenuAccessed,13
8523364,2022-10-20 05:57,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,13
8523365,2022-10-20 05:58,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,13
8523366,2022-10-20 05:58,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523367,2022-10-20 05:58,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523368,2022-10-20 05:58,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523369,2022-10-20 05:58,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523370,2022-10-20 05:58,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523371,2022-10-20 05:58,Support,493,/Support/Tickets/AddComment,ButtonClicked,13
8523372,2022-10-20 05:58,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523373,2022-10-20 05:58,Support,493,/Support/Tickets,MenuAccessed,13
8523374,2022-10-20 05:58,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,13
8523375,2022-10-20 05:58,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523376,2022-10-20 05:58,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523377,2022-10-20 05:58,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523378,2022-10-20 05:58,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523379,2022-10-20 05:59,WorkLog,1166,/WorkLog/,MenuAccessed,NULL
8523380,2022-10-20 05:59,Support,493,/Support/Tickets/AddComment,ButtonClicked,13
8523381,2022-10-20 05:59,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523382,2022-10-20 05:59,Support,493,/Support/Tickets,MenuAccessed,13
8523383,2022-10-20 05:59,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523384,2022-10-20 05:59,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523385,2022-10-20 05:59,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523386,2022-10-20 05:59,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523387,2022-10-20 05:59,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523388,2022-10-20 05:59,Support,493,/Support/Tickets,MenuAccessed,13
8523389,2022-10-20 06:00,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523390,2022-10-20 06:00,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523391,2022-10-20 06:00,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523392,2022-10-20 06:00,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523393,2022-10-20 06:00,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523394,2022-10-20 06:00,Support,493,/Support/Tickets,MenuAccessed,13
8523395,2022-10-20 06:00,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523396,2022-10-20 06:00,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523397,2022-10-20 06:00,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523398,2022-10-20 06:00,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523399,2022-10-20 06:00,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523400,2022-10-20 06:00,Support,493,/Support/Tickets,MenuAccessed,13
8523401,2022-10-20 06:01,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523402,2022-10-20 06:01,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523403,2022-10-20 06:01,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523404,2022-10-20 06:01,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523405,2022-10-20 06:01,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523406,2022-10-20 06:01,Support,493,/Support/Tickets,MenuAccessed,13
8523407,2022-10-20 06:01,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523408,2022-10-20 06:01,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523409,2022-10-20 06:01,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523410,2022-10-20 06:01,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523411,2022-10-20 06:01,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523412,2022-10-20 06:01,Support,493,/Support/Tickets,MenuAccessed,13
8523413,2022-10-20 06:02,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523414,2022-10-20 06:02,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523415,2022-10-20 06:02,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523416,2022-10-20 06:02,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523417,2022-10-20 06:02,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523418,2022-10-20 06:02,Support,493,/Support/Tickets,MenuAccessed,13
8523419,2022-10-20 06:02,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523420,2022-10-20 06:02,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523421,2022-10-20 06:02,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523422,2022-10-20 06:02,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523423,2022-10-20 06:02,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523424,2022-10-20 06:02,Support,493,/Support/Tickets,MenuAccessed,13
8523425,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetSiteDetails,CustomControls,NULL
8523426,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetContractDetails,CustomControls,NULL
8523427,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523428,2022-10-20 06:03,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523429,2022-10-20 06:03,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523430,2022-10-20 06:03,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523431,2022-10-20 06:03,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523432,2022-10-20 06:03,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523433,2022-10-20 06:03,Support,493,/Support/Tickets,MenuAccessed,13
8523434,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetContractDetails,SelectClicked,NULL
8523435,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetSiteDetails,SelectClicked,NULL
8523436,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,SelectClicked,NULL
8523437,2022-10-20 06:03,Support,493,/Support/Tickets/GetAssignedUsers,CustomControls,13
8523438,2022-10-20 06:03,Support,493,/Support/Tickets/GetAllSupervisor,CustomControls,13
8523439,2022-10-20 06:03,Support,493,/Support/Tickets/GetAllApprovedUsers,CustomControls,13
8523440,2022-10-20 06:03,Support,493,/Support/Tickets/CloseTicket,ButtonClicked,13
8523441,2022-10-20 06:03,Support,493,/Support/Tickets/GetInformedUsers,CustomControls,13
8523442,2022-10-20 06:03,Support,493,/Support/Tickets,MenuAccessed,13
8523443,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetContractDetails,CustomControls,NULL
8523444,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523445,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetSiteDetails,CustomControls,NULL
8523446,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetSiteDetails,SelectClicked,NULL
8523447,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetContractDetails,SelectClicked,NULL
8523448,2022-10-20 06:03,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,SelectClicked,NULL
8523449,2022-10-20 06:04,WorkLog,1166,/WorkLog/CreateLogEntries,CustomControls,NULL
8523450,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523451,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523452,2022-10-20 06:04,WorkLog,1166,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8523453,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523454,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523455,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetSiteDetails,CustomControls,NULL
8523456,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetContractDetails,CustomControls,NULL
8523457,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523458,2022-10-20 06:04,Support,493,/Support/Tickets,MenuAccessed,13
8523459,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetSiteDetails,SelectClicked,NULL
8523460,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,SelectClicked,NULL
8523461,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetContractDetails,SelectClicked,NULL
8523462,2022-10-20 06:04,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,39
8523463,2022-10-20 06:04,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,39
8523464,2022-10-20 06:04,Support,493,/Support/Tickets,MenuAccessed,39
8523465,2022-10-20 06:04,WorkLog,1166,/WorkLog/CreateLogEntries,CustomControls,NULL
8523466,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523467,2022-10-20 06:04,WorkLog,1166,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8523468,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523469,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523470,2022-10-20 06:04,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523471,2022-10-20 06:05,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,13
8523472,2022-10-20 06:05,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,13
8523473,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,DivClicked,NULL
8523474,2022-10-20 06:05,WorkLog,1166,/WorkLog/WorkLogDailyViewer/ReadEntries,DivClicked,NULL
8523475,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,DivClicked,NULL
8523476,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,DivClicked,NULL
8523477,2022-10-20 06:05,Support,493,/Support/Tickets,MenuAccessed,13
8523478,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,DivClicked,NULL
8523479,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,DivClicked,NULL
8523480,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,DivClicked,NULL
8523481,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,DivClicked,NULL
8523482,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,ButtonClicked,NULL
8523483,2022-10-20 06:05,WorkLog,1166,/WorkLog/WorkLogDailyViewer/ReadEntries,DivClicked,NULL
8523484,2022-10-20 06:05,ASTIR,493,/ASTIR/TagDataViewer/SearchTags,SpanClicked,13
8523485,2022-10-20 06:05,WorkLog,1166,/WorkLog/DeleteLogEntries,CustomControls,NULL
8523486,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523487,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523488,2022-10-20 06:05,WorkLog,1166,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8523489,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523490,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523491,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523492,2022-10-20 06:05,ASTIR,493,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,13
8523493,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523494,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetSiteDetails,CustomControls,NULL
8523495,2022-10-20 06:05,Support,493,/Support/Tickets,MenuAccessed,13
8523496,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetContractDetails,CustomControls,NULL
8523497,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetContractDetails,SelectClicked,NULL
8523498,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,SelectClicked,NULL
8523499,2022-10-20 06:05,WorkLog,1166,/WorkLog/GetSiteDetails,SelectClicked,NULL
8523500,2022-10-20 06:06,WorkLog,1166,/WorkLog/CreateLogEntries,CustomControls,NULL
8523501,2022-10-20 06:06,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523502,2022-10-20 06:06,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523503,2022-10-20 06:06,WorkLog,1166,/WorkLog/GetLogEntries,CustomControls,NULL
8523504,2022-10-20 06:06,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523505,2022-10-20 06:06,WorkLog,1166,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8523506,2022-10-20 06:06,WorkLog,1166,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8523507,2022-10-20 06:06,WorkLog,1166,/WorkLog/,MenuAccessed,NULL
8523508,2022-10-20 06:06,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523509,2022-10-20 06:06,EfficiencyServices,495,/EfficiencyServices/,MenuAccessed,NULL
8523510,2022-10-20 06:06,Support,495,/Support/Tickets/,MenuAccessed,NULL
8523511,2022-10-20 06:07,Support,495,/Support/Tickets/LoadTicketSummary,DivClicked,NULL
8523512,2022-10-20 06:07,Support,495,/Support/Tickets/GetTicketCounts,DivClicked,NULL
8523513,2022-10-20 06:07,Support,495,/Support/Tickets/LoadTicketSummary,DivClicked,NULL
8523514,2022-10-20 06:08,Support,495,/Support/Tickets/LoadTicketSummary,HyperLinkClicked,NULL
8523515,2022-10-20 06:08,Support,495,/Support/Tickets/LoadTicketSummary,HyperLinkClicked,NULL
8523516,2022-10-20 06:08,Support,495,/Support/Tickets/GetTicketCounts,DivClicked,NULL
8523517,2022-10-20 06:12,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523518,2022-10-20 06:12,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523519,2022-10-20 06:18,ASTIR,993,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,14
8523520,2022-10-20 06:20,ASTIR,993,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,14
8523521,2022-10-20 06:21,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8523522,2022-10-20 06:21,Dashboard,187,/SmartViews/,MenuAccessed,8
8523523,2022-10-20 06:21,ASTIR,993,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,14
8523524,2022-10-20 06:22,WorkLog,1087,/WorkLog/,MenuAccessed,13
8523525,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetTaskCategoryDetails,ButtonClicked,13
8523526,2022-10-20 06:22,NULL,187,/SmartViews/ReadPowerBIReports,ButtonClicked,8
8523527,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetLogEntries,DivClicked,NULL
8523528,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetTaskCategoryDetails,DivClicked,13
8523529,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetLogEntries,DivClicked,NULL
8523530,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetTaskCategoryDetails,SelectClicked,13
8523531,2022-10-20 06:22,WorkLog,1087,/WorkLog/WorkLogDailyViewer/ReadEntries,DivClicked,NULL
8523532,2022-10-20 06:22,NULL,187,/SmartViews/RefreshReports/,CustomControls,8
8523533,2022-10-20 06:22,NULL,187,/SmartViews/ReadPowerBIReports,CustomControls,8
8523534,2022-10-20 06:22,WorkLog,1087,/WorkLog/UpdateLogEntries,CustomControls,13
8523535,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetLogEntries,SelectClicked,NULL
8523536,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetLogEntries,SelectClicked,NULL
8523537,2022-10-20 06:22,WorkLog,1087,/WorkLog/GetTaskCategoryDetails,SelectClicked,13
