laa_ID,laa_TimeStamp,laa_Area,fk_u_ID,laa_Controller,laa_ActivityType,fk_g_ID
8479006,2022-10-15 05:34,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479007,2022-10-15 05:34,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8479008,2022-10-15 05:34,Support,1207,/Support/Tickets,MenuAccessed,NULL
8479009,2022-10-15 05:34,Support,1207,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8479010,2022-10-15 05:34,Support,1207,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479011,2022-10-15 05:34,Support,1207,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479012,2022-10-15 05:34,Support,1207,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479013,2022-10-15 05:34,Support,1207,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479014,2022-10-15 05:34,Support,1207,/Support/Tickets/AddComment,ButtonClicked,NULL
8479015,2022-10-15 05:35,Support,1207,/Support/Tickets,MenuAccessed,NULL
8479016,2022-10-15 06:30,Support,1207,/Login/ExtendSession,SessionTracking,NULL
8479017,2022-10-15 07:25,Support,NULL,/Login/ExtendSession,SessionTracking,NULL
8479018,2022-10-15 07:26,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479019,2022-10-15 07:26,ASTIR,814,/ASTIR/ManageReports,MenuAccessed,2
8479020,2022-10-15 07:26,ASTIR,814,/ASTIR/ManageReports/ReturnTriggerSettingsForReports/,CustomControls,2
8479021,2022-10-15 07:27,ASTIR,814,/ASTIR/ManageReports/TriggerReports/,ButtonClicked,2
8479022,2022-10-15 07:27,ASTIR,814,/ASTIR/ManageReports/ReadEntries,ButtonClicked,2
8479023,2022-10-15 07:27,ASTIR,814,/ASTIR/ManageReports/ReadEntries,ButtonClicked,2
8479024,2022-10-15 07:31,ASTIR,814,/ASTIR/TagDataViewer,MenuAccessed,2
8479025,2022-10-15 07:31,ASTIR,814,/ASTIR/,MenuAccessed,2
8479026,2022-10-15 07:31,ASTIR,814,/ASTIR/ImportData/,MenuAccessed,2
8479027,2022-10-15 07:52,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479028,2022-10-15 07:52,Support,1207,/Support/Tickets,MenuAccessed,NULL
8479029,2022-10-15 07:52,ASTIR,814,/ASTIR/,MenuAccessed,2
8479030,2022-10-15 07:52,ASTIR,814,/ASTIR/TagDataViewer/,MenuAccessed,2
8479031,2022-10-15 07:53,ASTIR,814,/ASTIR/TagDataViewer/SearchTags,SpanClicked,2
8479032,2022-10-15 07:53,ASTIR,814,/ASTIR/TagDataViewer/SearchTags,SpanClicked,2
8479033,2022-10-15 07:54,WorkLog,1207,/WorkLog/,MenuAccessed,NULL
8479034,2022-10-15 07:54,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,2
8479035,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8479036,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetContractDetails,CustomControls,NULL
8479037,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetSiteDetails,CustomControls,NULL
8479038,2022-10-15 07:54,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,2
8479039,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetTaskCategoryDetails,SelectClicked,NULL
8479040,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetContractDetails,SelectClicked,NULL
8479041,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetSiteDetails,SelectClicked,NULL
8479042,2022-10-15 07:54,WorkLog,1207,/WorkLog/CreateLogEntries,CustomControls,NULL
8479043,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetLogEntries,CustomControls,NULL
8479044,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8479045,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetLogEntries,CustomControls,NULL
8479046,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetLogEntries,CustomControls,NULL
8479047,2022-10-15 07:54,WorkLog,1207,/WorkLog/GetTaskCategoryDetails,CustomControls,NULL
8479048,2022-10-15 07:54,WorkLog,1207,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8479049,2022-10-15 07:55,Support,1207,/Support/Tickets/,MenuAccessed,NULL
8479050,2022-10-15 08:20,Support,1207,/Support/Tickets/,MenuAccessed,NULL
8479051,2022-10-15 08:22,ASTIR,814,/ASTIR/TagDataViewer/SearchTags,SpanClicked,2
8479052,2022-10-15 08:22,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,2
8479053,2022-10-15 08:23,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,2
8479054,2022-10-15 08:23,ASTIR,814,/ASTIR/TagDataViewer/SearchTags,ButtonClicked,2
8479055,2022-10-15 08:23,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,SpanClicked,2
8479056,2022-10-15 08:24,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,2
8479057,2022-10-15 08:24,ASTIR,814,/ASTIR/TagDataViewer/GetTagDataValues,ButtonClicked,2
8479058,2022-10-15 08:35,Support,1207,/Support/Tickets/,MenuAccessed,NULL
8479059,2022-10-15 09:02,ASTIR,814,/Login/ExtendSession,SessionTracking,2
8479060,2022-10-15 09:21,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479061,2022-10-15 09:21,Dashboard,1067,/ResetPassword/ResetAccountPassword,ResetPassword,NULL
8479062,2022-10-15 09:22,Dashboard,NULL,/ResetPassword/ResetAccountPassword,ResetPassword,NULL
8479063,2022-10-15 09:22,NULL,1067,/ResetPassword/UpdatePassword,ResetPassword,NULL
8479064,2022-10-15 09:22,NULL,1067,/ResetPassword/UpdatePassword,ResetPassword,NULL
8479065,2022-10-15 09:22,ASTIR,1067,/ASTIR/,MenuAccessed,NULL
8479066,2022-10-15 09:22,ASTIR,1067,/ASTIR/TagDataViewer/,MenuAccessed,NULL
8479067,2022-10-15 09:22,ASTIR,1067,/ASTIR/TagDataViewer/SearchTags,ButtonClicked,2
8479068,2022-10-15 09:31,Support,1207,/Login/ExtendSession,SessionTracking,NULL
8479069,2022-10-15 09:45,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479070,2022-10-15 09:45,Documentation,1066,/Documentation/,MenuAccessed,41
8479071,2022-10-15 09:50,WorkLog,1066,/WorkLog/,MenuAccessed,41
8479072,2022-10-15 09:50,WorkLog,1066,/WorkLog/GetTaskCategoryDetails,CustomControls,41
8479073,2022-10-15 09:50,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479074,2022-10-15 09:50,Support,1207,/Support/Tickets,MenuAccessed,NULL
8479075,2022-10-15 09:53,WorkLog,1066,/WorkLog/UpdateLogEntries,CustomControls,41
8479076,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetLogEntries,CustomControls,NULL
8479077,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetLogEntries,CustomControls,NULL
8479078,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetTaskCategoryDetails,CustomControls,41
8479079,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetTaskCategoryDetails,CustomControls,41
8479080,2022-10-15 09:53,WorkLog,1066,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8479081,2022-10-15 09:53,WorkLog,1066,/WorkLog/UpdateLogEntries,CustomControls,41
8479082,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetLogEntries,CustomControls,NULL
8479083,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetTaskCategoryDetails,CustomControls,41
8479084,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetLogEntries,CustomControls,NULL
8479085,2022-10-15 09:53,WorkLog,1066,/WorkLog/GetTaskCategoryDetails,CustomControls,41
8479086,2022-10-15 09:53,WorkLog,1066,/WorkLog/WorkLogDailyViewer/ReadEntries,CustomControls,NULL
8479087,2022-10-15 10:51,Support,NULL,/Login/ExtendSession,SessionTracking,NULL
8479088,2022-10-15 11:10,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479089,2022-10-15 11:51,Support,NULL,/Login/ExtendSession,SessionTracking,NULL
8479090,2022-10-15 12:58,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479091,2022-10-15 12:59,LoginPage,1208,/POPI,MenuAccessed,NULL
8479092,2022-10-15 13:42,NULL,NULL,/Login/Authenticate,LoginAttempt,NULL
8479093,2022-10-15 13:56,Support,1208,/Support/Tickets/,MenuAccessed,NULL
8479094,2022-10-15 13:56,Support,1208,/Support/Tickets/ReopenTicket,SpanClicked,NULL
8479095,2022-10-15 13:57,Support,1208,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479096,2022-10-15 13:57,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479097,2022-10-15 13:57,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479098,2022-10-15 13:57,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479099,2022-10-15 13:57,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479100,2022-10-15 13:57,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479101,2022-10-15 13:57,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479102,2022-10-15 13:57,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479103,2022-10-15 13:57,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479104,2022-10-15 13:57,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479105,2022-10-15 13:57,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479106,2022-10-15 13:57,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479107,2022-10-15 13:58,Support,1208,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479108,2022-10-15 13:58,Support,1208,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479109,2022-10-15 13:58,Support,1208,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479110,2022-10-15 13:58,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479111,2022-10-15 13:58,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479112,2022-10-15 13:58,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479113,2022-10-15 13:58,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479114,2022-10-15 13:58,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479115,2022-10-15 13:58,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479116,2022-10-15 13:58,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479117,2022-10-15 13:58,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479118,2022-10-15 13:58,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479119,2022-10-15 13:58,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479120,2022-10-15 13:59,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479121,2022-10-15 13:59,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479122,2022-10-15 13:59,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479123,2022-10-15 13:59,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479124,2022-10-15 13:59,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479125,2022-10-15 14:01,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479126,2022-10-15 15:08,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479127,2022-10-15 15:08,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479128,2022-10-15 15:10,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479129,2022-10-15 15:10,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479130,2022-10-15 15:10,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479131,2022-10-15 15:10,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479132,2022-10-15 15:11,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479133,2022-10-15 15:12,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479134,2022-10-15 15:26,Support,1208,/Support/Tickets/,MenuAccessed,NULL
8479135,2022-10-15 15:54,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479136,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/,MenuAccessed,39
8479137,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/PTBViewerConfiguration/,MenuAccessed,39
8479138,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/PTBViewerConfiguration/GetSiteControls,SelectClicked,39
8479139,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/PTBViewerConfiguration/GetSiteResources,SelectClicked,39
8479140,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/PTBViewerConfiguration/SaveSiteControls,CustomControls,39
8479141,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/PTBViewerConfiguration/GetSiteControls,CustomControls,39
8479142,2022-10-15 15:54,EfficiencyServices,475,/EfficiencyServices/PTBViewerConfiguration/GetSiteResources,CustomControls,39
8479143,2022-10-15 15:55,EfficiencyServices,475,/EfficiencyServices/PTBAlertViewer/,MenuAccessed,39
8479144,2022-10-15 15:55,EfficiencyServices,475,/EfficiencyServices/PTBAlertViewer/GetSites,SelectClicked,39
8479145,2022-10-15 15:55,EfficiencyServices,475,/EfficiencyServices/PTBAlertViewer/GetSiteChildObjects/,SelectClicked,39
8479146,2022-10-15 15:55,EfficiencyServices,475,/EfficiencyServices/PTBAlertViewer/ReadEntries,SelectClicked,39
8479147,2022-10-15 15:55,EfficiencyServices,475,/EfficiencyServices/PTBAlertViewer/ReadEntries,SelectClicked,39
8479148,2022-10-15 17:06,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479149,2022-10-15 17:06,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479150,2022-10-15 17:10,Support,1208,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479151,2022-10-15 17:10,Support,1208,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479152,2022-10-15 17:10,Support,1208,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479153,2022-10-15 17:10,Support,1208,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479154,2022-10-15 17:10,Support,1208,/Support/Tickets/AddComment,ButtonClicked,NULL
8479155,2022-10-15 17:10,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479156,2022-10-15 18:11,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479157,2022-10-15 18:11,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479158,2022-10-15 18:17,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479159,2022-10-15 18:17,Support,1208,/Support/Tickets,MenuAccessed,NULL
8479160,2022-10-15 19:44,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479161,2022-10-15 19:44,ASTIR,1066,/ASTIR/,MenuAccessed,41
8479162,2022-10-15 19:44,ASTIR,1066,/ASTIR/ExportData/,MenuAccessed,41
8479163,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479164,2022-10-15 19:45,ASTIR,1066,/CustomTagListsBase/GetTagLists,SelectClicked,7
8479165,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/GetTagList/,SelectClicked,13
8479166,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479167,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479168,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479169,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479170,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479171,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479172,2022-10-15 19:45,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,SelectClicked,13
8479173,2022-10-15 19:48,ASTIR,1066,/ASTIR/ExportData/GetTagFile,CustomControls,13
8479174,2022-10-15 19:48,ASTIR,1066,/ASTIR/ExportData/ReadTagInfo/,CustomControls,13
8479175,2022-10-15 22:29,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479176,2022-10-15 22:29,Support,1211,/Support/Tickets/,MenuAccessed,NULL
8479177,2022-10-15 22:29,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479178,2022-10-15 22:29,Support,1211,/Support/Tickets/LoadTicketSummary,HyperLinkClicked,NULL
8479179,2022-10-15 22:33,Support,1211,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479180,2022-10-15 22:33,Support,1211,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479181,2022-10-15 22:33,Support,1211,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479182,2022-10-15 22:33,Support,1211,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479183,2022-10-15 22:33,Support,1211,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479184,2022-10-15 22:34,Support,1211,/Support/Tickets/AddComment,ButtonClicked,NULL
8479185,2022-10-15 22:34,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479186,2022-10-15 22:59,Support,1211,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479187,2022-10-15 22:59,Support,1211,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479188,2022-10-15 22:59,Support,1211,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479189,2022-10-15 22:59,Support,1211,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479190,2022-10-15 23:00,Support,1211,/Support/Tickets/AddComment,ButtonClicked,NULL
8479191,2022-10-15 23:01,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479192,2022-10-15 23:56,Support,1211,/Login/ExtendSession,SessionTracking,NULL
8479193,2022-10-16 00:16,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479194,2022-10-16 00:29,ASTIR,1228,/ASTIR/,MenuAccessed,NULL
8479195,2022-10-16 00:30,ASTIR,1228,/ASTIR/ImportData/,MenuAccessed,NULL
8479196,2022-10-16 00:30,ASTIR,1228,/ASTIR/PendingFiles,MenuAccessed,2
8479197,2022-10-16 02:15,LoginPage,NULL,/Login/Authenticate,LoginAttempt,NULL
8479198,2022-10-16 02:15,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479199,2022-10-16 02:24,Support,1211,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479200,2022-10-16 02:24,Support,1211,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479201,2022-10-16 02:24,Support,1211,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479202,2022-10-16 02:24,Support,1211,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479203,2022-10-16 02:24,Support,1211,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479204,2022-10-16 02:24,Support,1211,/Support/Tickets/AddComment,ButtonClicked,NULL
8479205,2022-10-16 02:25,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479206,2022-10-16 02:26,Support,1211,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479207,2022-10-16 02:26,Support,1211,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479208,2022-10-16 02:26,Support,1211,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479209,2022-10-16 02:26,Support,1211,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479210,2022-10-16 02:26,Support,1211,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479211,2022-10-16 02:26,Support,1211,/Support/Tickets/AddComment,ButtonClicked,NULL
8479212,2022-10-16 02:26,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479213,2022-10-16 02:27,Support,1211,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479214,2022-10-16 02:27,Support,1211,/Support/Tickets/GetAllSupervisor,CustomControls,NULL
8479215,2022-10-16 02:27,Support,1211,/Support/Tickets/GetAllApprovedUsers,CustomControls,NULL
8479216,2022-10-16 02:27,Support,1211,/Support/Tickets/GetInformedUsers,CustomControls,NULL
8479217,2022-10-16 02:27,Support,1211,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479218,2022-10-16 02:27,Support,1211,/Support/Tickets/AddComment,ButtonClicked,NULL
8479219,2022-10-16 02:28,Support,1211,/Support/Tickets,MenuAccessed,NULL
8479220,2022-10-16 02:28,Support,1211,/Support/Tickets/ReopenTicket,ButtonClicked,NULL
8479221,2022-10-16 02:29,Support,1211,/Support/Tickets/GetAssignedUsers,CustomControls,NULL
8479222,2022-10-16 02:29,Support,1211,/Support/Tickets/GetInformedUsers,CustomControls,NULL
